timestamp,episode,blue_steps,blue_epsilon,qtable_states,blue_return,blue_len,blue_food,blue_dead,blue_best_score,blue_total_food,blue_total_deaths,last_td_error
1778664378,563,123614,0.02,24392,-1562.4700000000014,312,12,1,17,3020,280,-116.24
1778664403,564,123899,0.02,24399,-2593.340000000001,285,10,0,17,3030,280,4.974432332047812
1778664429,565,124176,0.02,24427,-1337.8400000000017,277,8,0,17,3038,280,2.8570423356864265
1778664448,566,124385,0.02,24447,-1906.660000000001,209,10,1,17,3048,281,-122.0
1778664461,567,124532,0.02,24455,-1706.6199999999997,147,2,0,17,3050,281,-0.7101257179548659
1778664488,568,124821,0.02,24465,-2350.8399999999974,289,8,0,17,3058,281,-5.325577556193068
1778664513,569,125111,0.02,24498,-1768.4799999999977,290,8,1,17,3066,282,-103.88400000000001
1778664524,570,125229,0.02,24501,-1156.8700000000003,118,4,0,17,3070,282,45.599031906443095
1778664548,571,125490,0.02,24529,-2076.14,261,6,0,17,3076,282,3.993325263425051
1778664579,572,125830,0.02,24560,-2802.86,340,9,0,17,3085,282,13.539069455614495
1778664584,573,125886,0.02,24570,-912.95,56,0,0,17,3085,282,14.70897220538705
1778664607,574,126151,0.02,24586,-1882.12,265,7,1,17,3092,283,-116.64
1778664635,575,126456,0.02,24605,-2375.5800000000013,305,7,1,17,3099,284,-116.64
1778664643,576,126546,0.02,24615,-556.57,90,2,0,17,3101,284,-7.846
1778664664,577,126769,0.02,24637,-1596.7299999999984,223,5,0,17,3106,284,3.4486618366302793
1778664678,578,126923,0.02,24643,-1389.3999999999996,154,3,0,17,3109,284,13.352454318879381
1778664693,579,127089,0.02,24663,-1381.5299999999997,166,3,1,17,3112,285,-116.96
1778664716,580,127329,0.02,24680,-1709.260000000002,240,4,1,17,3116,286,-122.48
1778664726,581,127445,0.02,24688,-1087.4299999999998,116,2,0,17,3118,286,4.850311848393382
1778664735,582,127552,0.02,24700,-667.46,107,3,1,17,3121,287,-122.56
1778664746,583,127677,0.02,24705,-1404.1800000000003,125,2,0,17,3123,287,28.967619310266596
1778664766,584,127902,0.02,24723,-2126.369999999999,225,5,1,17,3128,288,-116.8
1778664791,585,128165,0.02,24742,-2101.9800000000005,263,6,0,17,3134,288,57.39340697208633
1778664821,586,128495,0.02,24779,-1975.130000000003,330,9,1,17,3143,289,-122.28985316776067
1778664838,587,128690,0.02,24795,-1778.9099999999994,195,6,1,17,3149,290,-116.72
1778664854,588,128865,0.02,24813,-1123.17,175,3,0,17,3152,290,-1.2630000000000001
1778664881,589,129166,0.02,24837,-2112.679999999999,301,13,0,17,3165,290,4.568837821832556
1778664889,590,129251,0.02,24843,-422.90000000000026,85,6,1,17,3171,291,-122.32000000000001
1778664906,591,129440,0.02,24869,-1772.22,189,2,1,17,3173,292,-122.64
1778664921,592,129605,0.02,24879,-1310.120000000002,165,5,1,17,3178,293,-116.8
1778664946,593,129883,0.02,24894,-1272.9400000000012,278,11,1,17,3189,294,-116.32
1778664978,594,130233,0.02,24915,-2360.8300000000036,350,11,0,17,3200,294,5.044681267250478
1778665014,595,130623,0.02,24940,-1793.0199999999977,390,14,0,17,3214,294,18.56068087150506
1778665031,596,130815,0.02,24957,-1361.0600000000006,192,5,0,17,3219,294,5.2755389456734925
1778665067,597,131205,0.02,25005,-3071.7899999999995,390,9,1,17,3228,295,-116.38
1778665098,598,131557,0.02,25022,-1687.7200000000007,352,14,0,17,3242,295,-6.899139795343944
1778665119,599,131785,0.02,25037,-1747.0899999999986,228,10,1,17,3252,296,-116.39999999999999
1778665172,600,132369,0.02,25077,-3126.1900000000064,584,16,1,17,3268,297,-115.92
1778665189,601,132559,0.02,25092,-743.6499999999987,190,10,0,17,3278,297,-2.508323280351414
1778665213,602,132825,0.02,25111,-2077.0600000000018,266,7,0,17,3285,297,2.7634557561859765
1778665223,603,132932,0.02,25117,-778.4300000000001,107,4,0,17,3289,297,-7.338236611914828
1778665238,604,133100,0.02,25130,-731.2999999999997,168,6,1,17,3295,298,-122.32000000000001
1778665270,605,133453,0.02,25152,-2632.4800000000023,353,6,0,17,3301,298,-3.4230000000000005
1778665284,606,133611,0.02,25160,-1434.8400000000008,158,7,0,17,3308,298,-1.2868636502367612
1778665308,607,133880,0.02,25182,-2398.570000000004,269,5,0,17,3313,298,44.03877423071018
1778665327,608,134090,0.02,25195,-1005.9099999999994,210,9,1,17,3322,299,-116.38
1778665347,609,134307,0.02,25213,-1518.7300000000005,217,6,1,17,3328,300,-122.32000000000001
1778665349,610,134329,0.02,25216,-215.20000000000002,22,0,0,17,3328,300,4.093999999999999
1778665359,611,134444,0.02,25230,-961.2800000000001,115,4,1,17,3332,301,-122.48
1778665375,612,134618,0.02,25238,-1074.439999999999,174,6,1,17,3338,302,-122.32000000000001
1778665399,613,134873,0.02,25256,-1363.3700000000017,255,9,1,17,3347,303,-122.08000000000001
1778665414,614,135030,0.02,25276,-790.28,157,7,1,17,3354,304,-116.53999999999999
1778665433,615,135228,0.02,25288,-1211.5199999999995,198,6,1,17,3360,305,-122.32000000000001
1778665462,616,135545,0.02,25315,-773.3500000000005,317,14,0,17,3374,305,20.519687916446703
1778665471,617,135641,0.02,25329,-791.59,96,4,1,17,3378,306,-122.48
1778665497,618,135923,0.02,25348,-2758.7200000000007,282,10,1,17,3388,307,-122.0
1778665528,619,136261,0.02,25372,-2417.7200000000016,338,9,1,17,3397,308,-122.08000000000001
1778665570,620,136718,0.02,25433,-1910.7300000000002,457,17,0,17,3414,308,0.6506071669819675
1778665588,621,136911,0.02,25440,-1399.8600000000015,193,7,0,17,3421,308,3.852073699064876
1778665608,622,137125,0.02,25461,-2223.709999999999,214,4,1,17,3425,309,-116.88
1778665627,623,137341,0.02,25473,-1707.7000000000032,216,6,1,17,3431,310,-116.72
1778665634,624,137411,0.02,25482,-512.4300000000003,70,2,0,17,3433,310,-4.546
1778665663,625,137728,0.02,25504,-2377.4900000000002,317,12,0,17,3445,310,3.977674582398083
1778665679,626,137900,0.02,25523,-1649.059999999998,172,2,1,17,3447,311,-122.64
1778665697,627,138095,0.02,25535,-1205.8100000000024,195,8,1,17,3455,312,-116.56
1778665709,628,138224,0.02,25542,-636.3500000000001,129,9,0,17,3464,312,12.719227623608411
1778665744,629,138616,0.02,25559,-2695.4599999999946,392,9,1,17,3473,313,-116.48
1778665749,630,138675,0.02,25561,-557.3999999999999,59,1,0,17,3474,313,6.612981678329004
1778665776,631,138963,0.02,25595,-1990.080000000001,288,7,1,17,3481,314,-122.14
1778665805,632,139274,0.02,25621,-1338.7600000000043,311,14,0,17,3495,314,4.544500489530382
1778665813,633,139362,0.02,25629,-777.9899999999998,88,2,0,17,3497,314,27.094245810696542
1778665834,634,139591,0.02,25646,-1396.6699999999998,229,8,0,17,3505,314,-2.1835968251307314
1778665858,635,139862,0.02,25669,-1775.3300000000013,271,8,1,17,3513,315,-116.56
1778665868,636,139963,0.02,25677,-364.8900000000003,101,3,0,17,3516,315,3.2243080389138328
1778665889,637,140194,0.02,25716,-1729.110000000001,231,3,0,17,3519,315,42.51402927193142
1778665918,638,140493,0.02,25760,-707.8299999999988,299,10,1,17,3529,316,-116.39999999999999
1778665926,639,140579,0.02,25778,-1007.9700000000003,86,1,0,17,3530,316,-6.226
1778665929,640,140613,0.02,25782,-148.96999999999994,34,1,0,17,3531,316,-2.426
1778665946,641,140793,0.02,25796,-1959.4900000000018,180,4,0,17,3535,316,32.57352509779507
1778665967,642,141018,0.02,25818,-2067.9299999999953,225,8,1,17,3543,317,-116.56
1778665975,643,141109,0.02,25848,-186.37000000000006,91,3,1,17,3546,318,-122.56
1778666014,644,141539,0.02,25879,-2865.0000000000005,430,11,1,17,3557,319,-121.92
1778666037,645,141785,0.02,25894,-1693.670000000001,246,5,1,17,3562,320,-122.05
1778666059,646,142032,0.02,25904,-1623.0100000000018,247,7,0,17,3569,320,-5.523808000000001
1778666075,647,142203,0.02,25923,-1107.4299999999998,171,5,0,17,3574,320,7.976812743977174
1778666092,648,142387,0.02,25945,-1908.8999999999992,184,6,1,17,3580,321,-122.32000000000001
1778666105,649,142535,0.02,25952,-1202.330000000001,148,5,0,17,3585,321,8.294072040220314
1778666128,650,142789,0.02,25963,-2219.079999999998,254,4,1,17,3589,322,-116.88
1778666137,651,142890,0.02,25966,-1600.43,101,2,1,17,3591,323,-117.03999999999999
1778666150,652,143027,0.02,25977,-672.2599999999998,137,6,0,17,3597,323,-29.465931531286685
1778666184,653,143399,0.02,26001,-3976.880000000002,372,6,1,17,3603,324,-122.32000000000001
1778666208,654,143670,0.02,26029,-2449.8399999999997,271,6,1,17,3609,325,-118.02256464453212
1778666221,655,143804,0.02,26038,-1267.5699999999993,134,2,0,17,3611,325,-5.615062368863187
1778666248,656,144115,0.02,26062,-1540.2099999999994,311,8,1,17,3619,326,-116.46
1778666269,657,144351,0.02,26100,-2009.6700000000012,236,4,0,17,3623,326,-1.686
1778666287,658,144548,0.02,26113,-1484.0600000000015,197,5,1,17,3628,327,-122.4
1778666340,659,145112,0.02,26183,-4113.209999999993,564,12,1,17,3640,328,-121.84
1778666361,660,145338,0.02,26207,-1439.8300000000015,226,10,1,17,3650,329,-122.0
1778666373,661,145466,0.02,26214,-976.3800000000007,128,2,0,17,3652,329,4.561882986818766
1778666398,662,145749,0.02,26230,-1061.2699999999988,283,9,1,17,3661,330,-116.48
1778666411,663,145893,0.02,26248,-605.7100000000003,144,7,0,17,3668,330,6.027106227880687
1778666429,664,146082,0.02,26279,-1541.220000000001,189,4,1,17,3672,331,-116.88
1778666435,665,146147,0.02,26293,-106.09999999999985,65,2,0,17,3674,331,5.782298112538763
1778666459,666,146412,0.02,26308,-2316.7699999999995,265,7,0,17,3681,331,-3.370188987525001
1778666476,667,146603,0.02,26320,-26.510000000000193,191,7,0,17,3688,331,9.667359602190304
1778666496,668,146825,0.02,26342,-1388.9899999999996,222,8,1,17,3696,332,-122.06
1778666515,669,147043,0.02,26361,-2367.9300000000003,218,5,1,17,3701,333,-122.4
1778666536,670,147268,0.02,26373,-1848.52,225,8,1,17,3709,334,-122.06
1778666555,671,147480,0.02,26385,-1998.0099999999966,212,3,1,17,3712,335,-122.56
1778666566,672,147605,0.02,26400,-1125.5900000000008,125,2,1,17,3714,336,-122.64
1778666581,673,147779,0.02,26416,-1753.100000000001,174,6,1,17,3720,337,-116.72
1778666633,674,148358,0.02,26473,-3326.8499999999913,579,13,1,17,3733,338,-121.76
1778666643,675,148464,0.02,26478,-1147.0900000000006,106,1,0,17,3734,338,1.5872137454588424
1778666665,676,148711,0.02,26494,-1129.4200000000008,247,11,0,17,3745,338,22.22345593177735
1778666680,677,148886,0.02,26509,-2094.3099999999995,175,3,1,17,3748,339,-116.96
1778666691,678,149009,0.02,26513,-1384.6000000000013,123,0,0,17,3748,339,0.9641904326538064
1778666706,679,149174,0.02,26535,241.96000000000026,165,6,0,17,3754,339,-5.086
1778666730,680,149459,0.02,26552,-1589.3100000000009,285,7,0,17,3761,339,7.431120312486237
1778666754,681,149716,0.02,26572,-1567.4100000000014,257,9,1,17,3770,340,-116.23
1778666761,682,149802,0.02,26576,-619.98,86,4,0,17,3774,340,15.08043130378416
1778666773,683,149929,0.02,26587,-1261.1000000000013,127,0,0,17,3774,340,-4.395503000000001
1778666801,684,150255,0.02,26613,-2687.4399999999964,326,9,1,17,3783,341,-122.08000000000001
1778666841,685,150705,0.02,26634,-3607.219999999998,450,9,0,17,3792,341,10.991118937715022
1778666861,686,150920,0.02,26651,-1288.730000000001,215,5,0,17,3797,341,-7.5295416175
1778666872,687,151045,0.02,26668,-724.7900000000003,125,3,0,17,3800,341,9.3770990441195
1778666885,688,151198,0.02,26674,-1372.2799999999997,153,3,1,17,3803,342,-122.56
1778666891,689,151259,0.02,26680,-764.3399999999997,61,1,1,17,3804,343,-122.72000000000001
1778666921,690,151588,0.02,26704,-1945.2900000000013,329,7,1,17,3811,344,-122.24000000000001
1778666936,691,151745,0.02,26715,-1200.2299999999993,157,4,0,17,3815,344,29.30053290321736
1778666960,692,152022,0.02,26737,-1233.2000000000025,277,10,1,17,3825,345,-122.0
1778666985,693,152295,0.02,26774,-2144.3400000000042,273,5,1,17,3830,346,-116.8
1778667023,694,152709,0.02,26817,-2463.7400000000043,414,13,1,17,3843,347,-121.76
1778667038,695,152871,0.02,26825,-1129.8100000000013,162,7,0,17,3850,347,15.514989810625352
1778667040,696,152895,0.02,26831,35.08000000000007,24,1,1,17,3851,348,-116.88000000000001
1778667048,697,152978,0.02,26838,-370.01000000000016,83,3,0,17,3854,348,0.08633106224096032
1778667053,698,153031,0.02,26849,-413.56999999999994,53,2,1,17,3856,349,-122.64
1778667088,699,153411,0.02,26886,-1599.9700000000012,380,13,1,17,3869,350,-121.76
1778667093,700,153469,0.02,26891,-675.0800000000002,58,2,1,17,3871,351,-117.03999999999999
1778667121,701,153777,0.02,26920,-2403.3799999999965,308,8,1,17,3879,352,-122.16000000000001
1778667146,702,154050,0.02,26960,-1417.2999999999997,273,7,1,17,3886,353,-116.64
1778667179,703,154414,0.02,27036,-1271.6899999999991,364,12,0,17,3898,353,2.95585795
1778667213,704,154781,0.02,27079,-2572.029999999997,367,7,1,17,3905,354,-122.14
1778667227,705,154945,0.02,27090,-1306.8499999999988,164,4,1,17,3909,355,-122.48
1778667256,706,155263,0.02,27116,-2334.2900000000004,318,11,0,17,3920,355,22.357805956577053
1778667285,707,155579,0.02,27149,-1809.3700000000001,316,13,1,17,3933,356,-121.76
1778667301,708,155756,0.02,27159,-918.7600000000002,177,8,0,17,3941,356,12.778492313004346
1778667315,709,155912,0.02,27167,-2048.35,156,4,0,17,3945,356,-0.5694807844694683
1778667340,710,156188,0.02,27187,-2494.1199999999985,276,7,1,17,3952,357,-122.14
1778667365,711,156462,0.02,27223,-2686.3600000000015,274,5,1,17,3957,358,-122.4
1778667384,712,156670,0.02,27232,-1023.2600000000009,208,7,0,17,3964,358,-146.0193399336791
1778675716,713,156977,0.02,27247,-1929.4599999999969,167,1,0,17,3965,358,-146.7990214976445
1778675738,714,157218,0.02,27253,-1783.1499999999996,241,5,1,17,3970,359,-116.69999999999999
1778675765,715,157524,0.02,27265,-2218.18,306,6,1,17,3976,360,-122.32000000000001
1778675815,716,158054,0.02,27306,-1627.2500000000002,530,15,0,17,3991,360,3.093999999999999
1778675824,717,158153,0.02,27313,190.37000000000003,99,7,0,17,3998,360,67.5969048915018
1778675837,718,158305,0.02,27323,-1391.7599999999995,152,3,1,17,4001,361,-122.56
1778675850,719,158444,0.02,27346,-436.7900000000004,139,6,1,17,4007,362,-116.72
1778675852,720,158471,0.02,27352,-91.76000000000013,27,1,1,17,4008,363,-122.72000000000001
1778675875,721,158727,0.02,27383,-1882.0900000000017,256,8,0,17,4016,363,-0.8630000000000004
1778675892,722,158899,0.02,27404,-939.2999999999998,172,3,0,17,4019,363,-5.504853482868185
1778675906,723,159063,0.02,27413,-1373.5699999999993,164,7,0,17,4026,363,-5.446000000000001
1778675922,724,159233,0.02,27460,-461.89999999999975,170,7,0,17,4033,363,-5.739421977703378
1778675929,725,159301,0.02,27463,-513.8999999999999,68,1,1,17,4034,364,-117.12
1778675938,726,159400,0.02,27466,-566.7800000000002,99,3,1,17,4037,365,-116.85999999999999
1778675967,727,159723,0.02,27482,-2937.739999999999,323,6,0,17,4043,365,-3.348978710919152
1778675977,728,159846,0.02,27491,-917.7600000000002,123,5,1,17,4048,366,-116.8
1778676000,729,160100,0.02,27505,-1873.4400000000003,254,4,0,17,4052,366,26.795367684310445
1778676037,730,160519,0.02,27522,-2465.9499999999994,419,12,1,17,4064,367,-116.24
1778676057,731,160740,0.02,27544,-822.06,221,7,0,17,4071,367,14.40586632158415
1778676060,732,160775,0.02,27552,-378.64,35,2,1,17,4073,368,-122.39
1778676085,733,161079,0.02,27571,-2392.2000000000025,304,5,0,17,4078,368,-0.14942937374184206
1778676106,734,161294,0.02,27583,-1460.000000000001,215,7,1,17,4085,369,-122.24000000000001
1778676136,735,161629,0.02,27622,-1992.4300000000017,335,8,1,17,4093,370,-116.56
1778676157,736,161861,0.02,27639,-2192.8499999999985,232,4,0,17,4097,370,1.2753121864790486
1778676186,737,162184,0.02,27662,-2469.5000000000045,323,7,0,17,4104,370,-5.09756
1778676205,738,162397,0.02,27679,-1247.51,213,7,0,17,4111,370,3.990917292446138
1778676221,739,162563,0.02,27708,-12.590000000000106,166,5,0,17,4116,370,9.007002462658711
1778676235,740,162731,0.02,27723,-1408.490000000001,168,3,1,17,4119,371,-122.56
1778676261,741,163021,0.02,27764,-1492.6600000000021,290,11,1,17,4130,372,-121.92
1778676262,742,163033,0.02,27766,-141.50000000000003,12,1,1,17,4131,373,-122.72000000000001
1778676290,743,163346,0.02,27778,-2452.910000000005,313,7,1,17,4138,374,-116.53999999999999
1778676307,744,163545,0.02,27788,-750.7099999999999,199,8,1,17,4146,375,-116.56
1778676321,745,163688,0.02,27796,-1240.3400000000001,143,1,1,17,4147,376,-122.72000000000001
1778676345,746,163958,0.02,27819,-1473.0499999999988,270,10,1,17,4157,377,-116.39999999999999
1778676355,747,164078,0.02,27820,-971.9600000000004,120,3,0,17,4160,377,35.457035568917696
1778676381,748,164365,0.02,27837,-1899.2400000000007,287,9,1,17,4169,378,-116.48
1778676396,749,164522,0.02,27851,-1237.2400000000002,157,3,0,17,4172,378,5.563478312307259
1778676405,750,164627,0.02,27853,-689.190000000001,105,2,0,17,4174,378,13.752141700931658
1778676421,751,164806,0.02,27868,-1674.2600000000014,179,2,0,17,4176,378,-3.853518836157126
1778676433,752,164934,0.02,27876,-1135.4200000000008,128,5,1,17,4181,379,-116.8
1778676449,753,165113,0.02,27884,-1378.4899999999984,179,3,0,17,4184,379,4.396434908311562
1778676476,754,165418,0.02,27900,-3005.51,305,8,1,17,4192,380,-116.56
1778676514,755,165829,0.02,27921,-1562.1200000000044,411,12,0,17,4204,380,-0.30399480558830305
1778676548,756,166206,0.02,27947,-2851.1299999999974,377,12,1,17,4216,381,-121.84
1778676557,757,166308,0.02,27948,-738.2199999999997,102,3,0,17,4219,381,-5.1751766355342514
1778676566,758,166402,0.02,27952,-915.9599999999998,94,1,1,17,4220,382,-122.72000000000001
1778676609,759,166867,0.02,27998,-3006.750000000002,465,9,1,17,4229,383,-122.08000000000001
1778676615,760,166934,0.02,28005,-456.6100000000011,67,1,0,17,4230,383,-0.8102118337133593
1778676637,761,167170,0.02,28012,-1385.0400000000002,236,7,1,17,4237,384,-122.24000000000001
1778676668,762,167509,0.02,28034,-1370.3400000000013,339,12,0,17,4249,384,7.908430657607859
1778676697,763,167838,0.02,28041,-2689.2700000000027,329,7,0,17,4256,384,3.6568999999999994
1778676715,764,168049,0.02,28050,-2291.8200000000024,211,6,0,17,4262,384,3.1648642408087726
1778676736,765,168286,0.02,28069,-1741.5200000000002,237,10,1,17,4272,385,-122.0
1778676759,766,168534,0.02,28110,-438.8500000000004,248,13,0,17,4285,385,5.120716906721871
1778676776,767,168728,0.02,28123,-1020.2099999999996,194,9,0,17,4294,385,5.467639495584628
1778676791,768,168882,0.02,28131,-797.8599999999994,154,5,0,17,4299,385,16.22706735860094
1778676810,769,169094,0.02,28149,-1888.5600000000024,212,6,1,17,4305,386,-116.72
1778676814,770,169135,0.02,28157,-474.87000000000006,41,2,1,17,4307,387,-122.64
1778676834,771,169351,0.02,28166,-1645.5200000000011,216,4,0,17,4311,387,16.258082314761577
1778676847,772,169493,0.02,28173,-331.82999999999925,142,5,0,17,4316,387,50.907421932565114
1778676875,773,169804,0.02,28193,-2473.1499999999996,311,9,0,17,4325,387,-3.986
1778676898,774,170052,0.02,28211,-1952.8900000000021,248,4,0,17,4329,387,-11.577250877086449
1778676936,775,170480,0.02,28247,-2941.6499999999924,428,8,0,17,4337,387,1.006134695493671
1778676955,776,170695,0.02,28260,-1647.7899999999986,215,3,0,17,4340,387,4.926013462083958
1778676967,777,170825,0.02,28281,-392.15000000000003,130,4,0,17,4344,387,11.639353748139818
1778676985,778,171011,0.02,28304,-1257.7100000000005,186,5,1,17,4349,388,-116.8
1778677012,779,171302,0.02,28337,-1680.7399999999975,291,7,1,17,4356,389,-122.14
1778677035,780,171555,0.02,28355,-1325.2200000000003,253,6,0,17,4362,389,-2.8552586799505506
1778677052,781,171747,0.02,28356,-1736.1299999999994,192,5,0,17,4367,389,5.573071037468935
1778677070,782,171952,0.02,28359,-1043.1400000000012,205,5,0,17,4372,389,-9.916569104461093
1778677079,783,172057,0.02,28387,-137.4499999999999,105,4,1,17,4376,390,-116.88
1778677097,784,172258,0.02,28401,-1759.4300000000012,201,6,1,17,4382,391,-122.32000000000001
1778677109,785,172395,0.02,28413,-1029.5199999999995,137,3,0,17,4385,391,4.619154919045563
1778677124,786,172555,0.02,28423,-514.4900000000001,160,6,1,17,4391,392,-116.72
1778677147,787,172816,0.02,28434,-2319.720000000004,261,5,0,17,4396,392,6.737388109725359
1778677165,788,173016,0.02,28446,-1528.180000000001,200,4,0,17,4400,392,2.729438699870812
1778677188,789,173274,0.02,28470,-1649.4300000000003,258,5,1,17,4405,393,-116.69999999999999
1778677200,790,173411,0.02,28475,-1376.1000000000004,137,2,0,17,4407,393,2.594506161404782
1778677202,791,173430,0.02,28477,-52.90000000000002,19,0,0,17,4407,393,47.2890381744666
1778677210,792,173522,0.02,28480,-983.5999999999999,92,0,0,17,4407,393,4.346449665220277
1778677243,793,173891,0.02,28510,-4059.63,369,6,1,17,4413,394,-125.2298595776411
1778677252,794,173988,0.02,28520,-1063.3500000000004,97,1,0,17,4414,394,2.3757572655671417
1778677278,795,174270,0.02,28545,-1629.7199999999982,282,11,0,17,4425,394,-13.678076086715976
1778677290,796,174412,0.02,28554,-1626.450000000002,142,4,1,17,4429,395,-116.88
1778677299,797,174513,0.02,28559,-445.77999999999963,101,4,1,17,4433,396,-122.48
1778677352,798,175094,0.02,28605,-2189.9900000000034,581,17,1,17,4450,397,-121.44000000000001
1778677369,799,175276,0.02,28627,-1070.8999999999999,182,5,0,17,4455,397,33.18543332848477
1778677413,800,175766,0.02,28649,-642.2500000000005,490,17,1,17,4472,398,-115.84
1778677420,801,175839,0.02,28663,-393.6700000000001,73,2,1,17,4474,399,-122.64
1778677439,802,176061,0.02,28677,-2416.7200000000007,222,5,0,17,4479,399,5.36584386266561
1778677471,803,176404,0.02,28704,-2199.44,343,13,0,17,4492,399,7.566934681152451
1778677485,804,176555,0.02,28710,-1280.8199999999995,151,5,0,17,4497,399,3.2126705306429795
1778677488,805,176588,0.02,28725,37.140000000000015,33,3,0,17,4500,399,-3.3260000000000005
1778677506,806,176791,0.02,28734,-1932.3600000000008,203,6,0,17,4506,399,19.785089806521682
1778677519,807,176944,0.02,28745,-903.6099999999993,153,4,0,17,4510,399,-1.7859999999999998
1778677565,808,177445,0.02,28777,-2629.4200000000014,501,15,1,17,4525,400,-116.0
1778677597,809,177811,0.02,28787,-797.4299999999994,366,20,1,20,4545,401,-115.6
1778677618,810,178061,0.02,28806,-1559.4599999999984,250,10,0,20,4555,401,-9.237362323083358
1778677655,811,178461,0.02,28826,-2369.8299999999986,400,9,1,20,4564,402,-122.08000000000001
1778677671,812,178640,0.02,28833,-1250.8800000000015,179,6,0,20,4570,402,15.019275050032029
1778677690,813,178859,0.02,28844,-2228.960000000001,219,4,1,20,4574,403,-122.48
1778677711,814,179082,0.02,28859,-876.1100000000005,223,9,0,20,4583,403,5.989518391952728
1778677729,815,179287,0.02,28872,-1678.590000000002,205,3,0,20,4586,403,4.8304866853598485
1778677749,816,179509,0.02,28879,-2428.830000000001,222,9,1,20,4595,404,-116.48
1778677789,817,179951,0.02,28906,-3624.8799999999997,442,7,1,20,4602,405,-116.53999999999999
1778677795,818,180016,0.02,28918,-483.13000000000017,65,3,1,20,4605,406,-122.56
1778677816,819,180246,0.02,28923,-1933.1000000000017,230,6,1,20,4611,407,-122.32000000000001
1778677838,820,180504,0.02,28931,-2167.4800000000037,258,7,0,20,4618,407,39.362830083589294
1778677855,821,180696,0.02,28939,-1435.8499999999997,192,6,0,20,4624,407,-2.0260000000000007
1778677857,822,180719,0.02,28940,-217.6999999999999,23,0,0,20,4624,407,3.0866728551027425
1778677885,823,181033,0.02,28957,-1847.6999999999978,314,10,0,20,4634,407,-0.8950613850362288
1778677920,824,181421,0.02,29003,-2597.0099999999998,388,7,0,20,4641,407,34.83278735944421
1778677946,825,181717,0.02,29013,-1819.0500000000034,296,8,1,20,4649,408,-122.16000000000001
1778677965,826,181927,0.02,29017,-1670.6900000000003,210,7,1,20,4656,409,-122.24000000000001
1778677978,827,182066,0.02,29028,-1264.6099999999992,139,3,0,20,4659,409,-157.77759938991923
1778678004,828,182363,0.02,29047,-1868.1000000000006,297,9,0,20,4668,409,12.551283316998893
1778678014,829,182480,0.02,29048,-429.5300000000002,117,6,1,20,4674,410,-116.61999999999999
1778678031,830,182665,0.02,29053,-1937.500000000001,185,4,0,20,4678,410,8.530602829491665
1778678049,831,182847,0.02,29079,-1055.0799999999992,182,6,0,20,4684,410,-0.3701000000000005
1778678056,832,182934,0.02,29087,-769.3199999999999,87,3,1,20,4687,411,-116.96
1778678081,833,183199,0.02,29097,-1849.9199999999996,265,8,1,20,4695,412,-116.31
1778678100,834,183433,0.02,29114,-2163.1600000000008,234,6,0,20,4701,412,2.6873106006871446
1778678151,835,184009,0.02,29155,-3389.19,576,12,0,20,4713,412,8.572679217929556
1778678162,836,184128,0.02,29173,-759.4699999999996,119,3,1,20,4716,413,-116.96
1778678181,837,184338,0.02,29179,-1223.940000000001,210,8,1,20,4724,414,-122.16000000000001
1778678213,838,184705,0.02,29203,-2068.299999999998,367,12,1,20,4736,415,-121.84
1778678248,839,185107,0.02,29218,-2627.180000000005,402,11,1,20,4747,416,-121.92
1778678260,840,185234,0.02,29228,-159.45000000000002,127,5,0,20,4752,416,8.033655592532904
1778678270,841,185343,0.02,29233,-703.1899999999998,109,4,1,20,4756,417,-116.88
1778678295,842,185615,0.02,29247,-1935.5699999999986,272,6,0,20,4762,417,26.487040397116097
1778678314,843,185835,0.02,29258,-1934.0300000000002,220,9,1,20,4771,418,-116.38
1778678336,844,186079,0.02,29272,-2273.440000000003,244,4,1,20,4775,419,-116.88
1778678364,845,186385,0.02,29287,-2476.68,306,9,1,20,4784,420,-116.48
1778678385,846,186622,0.02,29303,-1841.3899999999978,237,5,1,20,4789,421,-116.8
1778678399,847,186782,0.02,29312,-869.2399999999994,160,5,1,20,4794,422,-122.4
1778678428,848,187112,0.02,29333,-1419.640000000004,330,12,1,20,4806,423,-121.74
1778678443,849,187275,0.02,29343,-1454.1799999999992,163,2,0,20,4808,423,3.4104072183263483
1778678462,850,187482,0.02,29356,-1993.600000000002,207,3,0,20,4811,423,-0.31161010164546354
1778678477,851,187654,0.02,29375,-1401.7400000000005,172,3,0,20,4814,423,1.5677214959856087
1778678483,852,187715,0.02,29386,-375.14,61,1,0,20,4815,423,17.546592029840372
1778678505,853,187954,0.02,29413,-1322.22,239,5,1,20,4820,424,-122.4
1778678521,854,188135,0.02,29428,-919.4799999999996,181,3,1,20,4823,425,-116.85999999999999
1778678548,855,188428,0.02,29436,-2654.289999999998,293,8,1,20,4831,426,-122.16000000000001
1778678568,856,188649,0.02,29446,-2068.7599999999984,221,6,0,20,4837,426,8.893542611991464
1778678573,857,188705,0.02,29451,-199.09999999999988,56,2,1,20,4839,427,-117.03999999999999
1778678593,858,188934,0.02,29457,-2161.29,229,5,1,20,4844,428,-116.69999999999999
1778678598,859,188985,0.02,29462,-452.69000000000005,51,1,0,20,4845,428,14.559410648252264
1778678611,860,189146,0.02,29464,-1337.6299999999999,161,5,0,20,4850,428,-0.07212532509428105
